customer_id,customer_segment,current_plan,current_plan_cost,call_minutes,sms_count,data_gb,roaming_mins,recommendation_rank,recommended_plan,recommended_cost,potential_savings,savings_percentage
C155,Low Usage,Plan4,1745.94,1088,42,46.02,225,2,Plan1,1046.26,699.6800000000001,40.07468756085547
C155,Low Usage,Plan4,1745.94,1088,42,46.02,225,3,Plan4,1745.94,0.0,0.0
C156,Moderate Users,Plan2,1225.7600000000002,1660,399,21.87,295,1,Plan1,855.67,370.09000000000026,30.192696775877835
C156,Moderate Users,Plan2,1225.7600000000002,1660,399,21.87,295,2,Plan9,958.9200000000002,266.84000000000003,21.769351259626678
C156,Moderate Users,Plan2,1225.7600000000002,1660,399,21.87,295,3,Plan4,1169.3999999999999,56.360000000000355,4.597963712309126
C157,Heavy Voice Users,Plan9,849.3900000000001,1918,127,3.55,156,1,Plan1,453.83,395.5600000000001,46.569891333780724
C157,Heavy Voice Users,Plan9,849.3900000000001,1918,127,3.55,156,2,Plan9,849.3900000000001,0.0,0.0
C157,Heavy Voice Users,Plan9,849.3900000000001,1918,127,3.55,156,3,Plan8,870.06,-20.669999999999845,-2.4335111079715848
C158,Balanced High Users,Plan10,586.65,293,321,21.16,234,1,Plan10,586.65,0.0,0.0
C158,Balanced High Users,Plan10,586.65,293,321,21.16,234,2,Plan2,609.25,-22.600000000000023,-3.852382169948014
C158,Balanced High Users,Plan10,586.65,293,321,21.16,234,3,Plan9,674.9000000000001,-88.25000000000011,-15.043040995482846
C159,Balanced High Users,Plan5,1203.81,1020,344,17.31,193,1,Plan9,570.41,633.4,52.61627665495385
C159,Balanced High Users,Plan5,1203.81,1020,344,17.31,193,2,Plan1,681.1500000000001,522.6599999999999,43.41715054701322
C159,Balanced High Users,Plan5,1203.81,1020,344,17.31,193,3,Plan2,795.3499999999999,408.46000000000004,33.930603666691596
C160,Data-Heavy Users,Plan4,1188.52,789,494,27.45,194,1,Plan7,923.9200000000001,264.5999999999999,22.26298253289805
C160,Data-Heavy Users,Plan4,1188.52,789,494,27.45,194,2,Plan1,927.69,260.8299999999999,21.945781307845046
C160,Data-Heavy Users,Plan4,1188.52,789,494,27.45,194,3,Plan10,1051.32,137.20000000000005,11.54376872076196
C161,Moderate Users,Plan6,1117.12,1832,58,1.24,286,1,Plan1,508.03999999999996,609.0799999999999,54.52234316814666
C161,Moderate Users,Plan6,1117.12,1832,58,1.24,286,2,Plan8,850.76,266.3599999999999,23.843454597536514
C161,Moderate Users,Plan6,1117.12,1832,58,1.24,286,3,Plan9,865.6700000000001,251.44999999999982,22.50877255800629
C162,Low Usage,Plan10,1823.62,1140,216,42.26,268,1,Plan1,1028.34,795.28,43.609962601857845
C162,Low Usage,Plan10,1823.62,1140,216,42.26,268,2,Plan7,1046.47,777.1499999999999,42.615786183525074
C162,Low Usage,Plan10,1823.62,1140,216,42.26,268,3,Plan4,1697.1100000000001,126.50999999999976,6.937300534102486
C163,Balanced High Users,Plan3,1680.4699999999998,943,359,21.61,227,1,Plan9,706.9599999999999,973.5099999999999,57.93081697382279
C163,Balanced High Users,Plan3,1680.4699999999998,943,359,21.61,227,2,Plan1,772.9300000000001,907.5399999999997,54.0051295173374
C163,Balanced High Users,Plan3,1680.4699999999998,943,359,21.61,227,3,Plan2,889.05,791.4199999999998,47.09515790225353
C164,Moderate Users,Plan1,715.59,1916,373,22.03,114,1,Plan1,715.59,0.0,0.0
C164,Moderate Users,Plan1,715.59,1916,373,22.03,114,2,Plan9,991.45,-275.86,-38.550007685965426
C164,Moderate Users,Plan1,715.59,1916,373,22.03,114,3,Plan4,1180.97,-465.38,-65.03444709959614
C165,Data-Heavy Users,Plan6,1943.0,486,430,21.53,75,1,Plan10,617.0600000000001,1325.94,68.24189397838396
C165,Data-Heavy Users,Plan6,1943.0,486,430,21.53,75,2,Plan7,649.21,1293.79,66.58723623262995
C165,Data-Heavy Users,Plan6,1943.0,486,430,21.53,75,3,Plan9,663.12,1279.88,65.8713329902213
C166,Data-Heavy Users,Plan1,700.78,988,443,23.5,4,1,Plan1,700.78,0.0,0.0
C166,Data-Heavy Users,Plan1,700.78,988,443,23.5,4,2,Plan9,792.3100000000001,-91.53000000000009,-13.06116042124491
C166,Data-Heavy Users,Plan1,700.78,988,443,23.5,4,3,Plan7,895.93,-195.14999999999998,-27.847541311110476
C167,Moderate Users,Plan9,1808.2600000000002,1875,216,32.77,133,1,Plan1,807.77,1000.4900000000002,55.32887969650383
C167,Moderate Users,Plan9,1808.2600000000002,1875,216,32.77,133,2,Plan7,1424.4699999999998,383.7900000000004,21.22427084600668
C167,Moderate Users,Plan9,1808.2600000000002,1875,216,32.77,133,3,Plan4,1493.47,314.7900000000002,17.408447900191355
C168,Balanced High Users,Plan4,861.8799999999999,818,360,20.04,161,1,Plan9,561.65,300.2299999999999,34.83431568199749
C168,Balanced High Users,Plan4,861.8799999999999,818,360,20.04,161,2,Plan1,705.7599999999999,156.12,18.11389056481181
C168,Balanced High Users,Plan4,861.8799999999999,818,360,20.04,161,3,Plan2,723.37,138.50999999999988,16.070682693646436
C169,Moderate Users,Plan3,1778.54,1602,238,19.98,213,1,Plan1,699.1,1079.44,60.692478100014625
C169,Moderate Users,Plan3,1778.54,1602,238,19.98,213,2,Plan9,753.56,1024.98,57.63041595915751
C169,Moderate Users,Plan3,1778.54,1602,238,19.98,213,3,Plan4,999.0400000000001,779.4999999999999,43.82808370910972
C170,Balanced High Users,Plan8,1629.9599999999998,530,403,16.49,293,1,Plan9,618.14,1011.8199999999998,62.076369972269255
C170,Balanced High Users,Plan8,1629.9599999999998,530,403,16.49,293,2,Plan10,680.53,949.4299999999998,58.24866867898598
C170,Balanced High Users,Plan8,1629.9599999999998,530,403,16.49,293,3,Plan2,695.89,934.0699999999998,57.30631426538074
C171,Balanced High Users,Plan2,793.4200000000001,939,213,13.72,277,1,Plan9,601.49,191.93000000000006,24.190214514380788
C171,Balanced High Users,Plan2,793.4200000000001,939,213,13.72,277,2,Plan1,663.8,129.62000000000012,16.336870762017607
C171,Balanced High Users,Plan2,793.4200000000001,939,213,13.72,277,3,Plan2,793.4200000000001,0.0,0.0
C172,Heavy Voice Users,Plan7,1405.57,1860,87,20.39,118,1,Plan1,636.03,769.54,54.74931878170422
C172,Heavy Voice Users,Plan7,1405.57,1860,87,20.39,118,2,Plan9,843.9000000000001,561.6699999999998,39.96030080323285
C172,Heavy Voice Users,Plan7,1405.57,1860,87,20.39,118,3,Plan4,984.13,421.43999999999994,29.983565386284567
C173,Moderate Users,Plan10,1213.5800000000002,1692,454,20.05,261,1,Plan9,833.99,379.59000000000015,31.278531287595385
C173,Moderate Users,Plan10,1213.5800000000002,1692,454,20.05,261,2,Plan1,849.3299999999999,364.2500000000002,30.01450254618568
C173,Moderate Users,Plan10,1213.5800000000002,1692,454,20.05,261,3,Plan4,1127.62,85.96000000000026,7.083175398408037
C174,Balanced High Users,Plan1,930.74,455,481,24.9,258,1,Plan7,798.16,132.58000000000004,14.244579581838114
C174,Balanced High Users,Plan1,930.74,455,481,24.9,258,2,Plan10,821.3299999999999,109.41000000000008,11.75516255882417
C174,Balanced High Users,Plan1,930.74,455,481,24.9,258,3,Plan1,930.74,0.0,0.0
C175,Moderate Users,Plan3,2117.8999999999996,1889,371,24.16,137,1,Plan1,750.4,1367.4999999999995,64.56867651919353
C175,Moderate Users,Plan3,2117.8999999999996,1889,371,24.16,137,2,Plan9,1153.4,964.4999999999995,45.540393786297734
C175,Moderate Users,Plan3,2117.8999999999996,1889,371,24.16,137,3,Plan4,1255.85,862.0499999999997,40.7030549128854
C176,Low Usage,Plan2,2364.6200000000003,987,242,46.37,128,1,Plan7,861.88,1502.7400000000002,63.55101453933402
C176,Low Usage,Plan2,2364.6200000000003,987,242,46.37,128,2,Plan1,980.9699999999999,1383.6500000000005,58.51468734934156
C176,Low Usage,Plan2,2364.6200000000003,987,242,46.37,128,3,Plan4,1789.12,575.5000000000005,24.337948592162817
C177,Data-Heavy Users,Plan2,2230.35,641,383,46.12,64,1,Plan7,675.5200000000001,1554.83,69.7123769811913
C177,Data-Heavy Users,Plan2,2230.35,641,383,46.12,64,2,Plan1,992.4399999999999,1237.9099999999999,55.502947967807735
C177,Data-Heavy Users,Plan2,2230.35,641,383,46.12,64,3,Plan10,1643.75,586.5999999999999,26.300804806420512
C178,Moderate Users,Plan1,492.33,1868,441,5.81,36,1,Plan1,492.33,0.0,0.0
C178,Moderate Users,Plan1,492.33,1868,441,5.81,36,2,Plan9,808.2400000000001,-315.91000000000014,-64.16631121402314
C178,Moderate Users,Plan1,492.33,1868,441,5.81,36,3,Plan8,1029.34,-537.01,-109.07521377937562
C179,Heavy Voice Users,Plan9,514.5400000000001,1145,250,4.59,24,1,Plan1,362.95000000000005,151.59000000000003,29.46126637384849
C179,Heavy Voice Users,Plan9,514.5400000000001,1145,250,4.59,24,2,Plan9,514.5400000000001,0.0,0.0
C179,Heavy Voice Users,Plan9,514.5400000000001,1145,250,4.59,24,3,Plan5,539.06,-24.519999999999868,-4.765421541571086
C180,Heavy Voice Users,Plan6,1012.4200000000001,355,72,7.7,98,1,Plan1,456.66,555.76,54.89421386381146
C180,Heavy Voice Users,Plan6,1012.4200000000001,355,72,7.7,98,2,Plan10,506.63,505.7900000000001,49.95851524071038
C180,Heavy Voice Users,Plan6,1012.4200000000001,355,72,7.7,98,3,Plan2,511.11,501.31000000000006,49.51601114162107
C181,Data-Heavy Users,Plan5,1447.8000000000002,1300,431,25.21,3,1,Plan1,713.17,734.6300000000002,50.74112446470508
C181,Data-Heavy Users,Plan5,1447.8000000000002,1300,431,25.21,3,2,Plan9,984.1400000000001,463.6600000000001,32.02514159414284
C181,Data-Heavy Users,Plan5,1447.8000000000002,1300,431,25.21,3,3,Plan7,1083.9400000000003,363.8599999999999,25.13192429893631
C182,Heavy Voice Users,Plan9,1964.1999999999998,1463,138,37.39,5,1,Plan1,775.67,1188.5299999999997,60.50962223806129
C182,Heavy Voice Users,Plan9,1964.1999999999998,1463,138,37.39,5,2,Plan7,1084.27,879.9299999999998,44.798391202525195
C182,Heavy Voice Users,Plan9,1964.1999999999998,1463,138,37.39,5,3,Plan4,1501.27,462.92999999999984,23.56837389267895
C183,Balanced High Users,Plan2,634.69,604,303,13.63,183,1,Plan9,566.71,67.98000000000002,10.71074067655076
C183,Balanced High Users,Plan2,634.69,604,303,13.63,183,2,Plan1,594.95,39.74000000000001,6.261324426097781
C183,Balanced High Users,Plan2,634.69,604,303,13.63,183,3,Plan2,634.69,0.0,0.0
C184,Balanced High Users,Plan3,915.75,965,164,2.02,205,1,Plan1,459.86,455.89,49.78323778323778
C184,Balanced High Users,Plan3,915.75,965,164,2.02,205,2,Plan9,574.85,340.9,37.22631722631722
C184,Balanced High Users,Plan3,915.75,965,164,2.02,205,3,Plan5,646.6,269.15,29.39120939120939
C185,Balanced High Users,Plan7,911.0200000000001,973,187,25.26,220,1,Plan1,772.78,138.24000000000012,15.174200346863968
C185,Balanced High Users,Plan7,911.0200000000001,973,187,25.26,220,2,Plan7,911.0200000000001,0.0,0.0
C185,Balanced High Users,Plan7,911.0200000000001,973,187,25.26,220,3,Plan9,985.4200000000001,-74.39999999999998,-8.16667032556914
C186,Data-Heavy Users,Plan7,718.87,588,484,3.7,80,1,Plan1,529.26,189.61,26.376118074199788
C186,Data-Heavy Users,Plan7,718.87,588,484,3.7,80,2,Plan9,562.82,156.04999999999995,21.707680109060046
C186,Data-Heavy Users,Plan7,718.87,588,484,3.7,80,3,Plan10,609.92,108.95000000000005,15.155730521512936
C187,Balanced High Users,Plan7,691.78,570,252,15.1,275,1,Plan9,600.75,91.02999999999997,13.158807713434904
C187,Balanced High Users,Plan7,691.78,570,252,15.1,275,2,Plan2,656.15,35.629999999999995,5.150481366908554
C187,Balanced High Users,Plan7,691.78,570,252,15.1,275,3,Plan1,680.3,11.480000000000018,1.6594871201827197
C188,Heavy Voice Users,Plan1,581.05,1188,27,11.01,211,1,Plan1,581.05,0.0,0.0
C188,Heavy Voice Users,Plan1,581.05,1188,27,11.01,211,2,Plan9,599.6400000000001,-18.590000000000146,-3.1993804319766195
C188,Heavy Voice Users,Plan1,581.05,1188,27,11.01,211,3,Plan4,829.0,-247.95000000000005,-42.67274761208159
C189,Balanced High Users,Plan7,594.76,228,259,30.1,152,1,Plan7,594.76,0.0,0.0
C189,Balanced High Users,Plan7,594.76,228,259,30.1,152,2,Plan1,786.74,-191.98000000000002,-32.27856614432712
C189,Balanced High Users,Plan7,594.76,228,259,30.1,152,3,Plan10,866.22,-271.46000000000004,-45.64193960589146
C190,Data-Heavy Users,Plan9,2360.7199999999993,871,256,44.01,35,1,Plan7,730.2099999999999,1630.5099999999993,69.06833508421158
C190,Data-Heavy Users,Plan9,2360.7199999999993,871,256,44.01,35,2,Plan1,883.33,1477.3899999999994,62.582178318479095
C190,Data-Heavy Users,Plan9,2360.7199999999993,871,256,44.01,35,3,Plan10,1655.9299999999998,704.7899999999995,29.854874783964203
C191,Data-Heavy Users,Plan2,844.18,1167,399,14.24,65,1,Plan9,547.42,296.76,35.15364021891066
C191,Data-Heavy Users,Plan2,844.18,1167,399,14.24,65,2,Plan1,590.88,253.29999999999995,30.005449074841856
C191,Data-Heavy Users,Plan2,844.18,1167,399,14.24,65,3,Plan2,844.18,0.0,0.0
C192,Balanced High Users,Plan10,580.4200000000001,508,216,13.27,102,1,Plan1,531.95,48.47000000000003,8.350849384928159
C192,Balanced High Users,Plan10,580.4200000000001,508,216,13.27,102,2,Plan9,536.74,43.680000000000064,7.525584921263922
C192,Balanced High Users,Plan10,580.4200000000001,508,216,13.27,102,3,Plan7,563.26,17.160000000000082,2.9564797904965507
C193,Data-Heavy Users,Plan5,2198.35,453,318,44.79,110,1,Plan7,597.3399999999999,1601.01,72.82780267018445
C193,Data-Heavy Users,Plan5,2198.35,453,318,44.79,110,2,Plan1,958.87,1239.48,56.38228671503628
C193,Data-Heavy Users,Plan5,2198.35,453,318,44.79,110,3,Plan10,1525.14,673.2099999999998,30.62342211203857
C194,Heavy Voice Users,Plan4,931.38,1216,35,23.01,157,1,Plan1,698.17,233.21000000000004,25.03918916017093
C194,Heavy Voice Users,Plan4,931.38,1216,35,23.01,157,2,Plan9,821.7900000000001,109.58999999999992,11.766411131868832
C194,Heavy Voice Users,Plan4,931.38,1216,35,23.01,157,3,Plan4,931.38,0.0,0.0
C195,Heavy Voice Users,Plan9,748.01,1729,156,9.43,71,1,Plan1,459.71000000000004,288.29999999999995,38.54226547773425
C195,Heavy Voice Users,Plan9,748.01,1729,156,9.43,71,2,Plan9,748.01,0.0,0.0
C195,Heavy Voice Users,Plan9,748.01,1729,156,9.43,71,3,Plan4,959.5100000000001,-211.5000000000001,-28.275023061189035
C196,Balanced High Users,Plan10,508.98,173,37,2.8,234,1,Plan1,490.88,18.100000000000023,3.556131871586314
C196,Balanced High Users,Plan10,508.98,173,37,2.8,234,2,Plan2,494.09,14.890000000000043,2.9254587606585805
C196,Balanced High Users,Plan10,508.98,173,37,2.8,234,3,Plan10,508.98,0.0,0.0
C197,Moderate Users,Plan4,1002.28,1618,214,2.62,257,1,Plan1,505.1,497.17999999999995,49.60490082611645
C197,Moderate Users,Plan4,1002.28,1618,214,2.62,257,2,Plan9,775.76,226.51999999999998,22.600470926288065
C197,Moderate Users,Plan4,1002.28,1618,214,2.62,257,3,Plan8,862.8199999999999,139.46000000000004,13.914275451969512
C198,Moderate Users,Plan2,970.28,1509,262,3.16,185,1,Plan1,460.28,510.0,52.562147009110774
C198,Moderate Users,Plan2,970.28,1509,262,3.16,185,2,Plan9,708.7900000000001,261.4899999999999,26.94995259100465
C198,Moderate Users,Plan2,970.28,1509,262,3.16,185,3,Plan5,827.9000000000001,142.37999999999988,14.674114688543503
C199,Heavy Voice Users,Plan2,443.03000000000003,215,11,11.74,54,1,Plan10,424.38,18.650000000000034,4.209647202221076
C199,Heavy Voice Users,Plan2,443.03000000000003,215,11,11.74,54,2,Plan2,443.03000000000003,0.0,0.0
C199,Heavy Voice Users,Plan2,443.03000000000003,215,11,11.74,54,3,Plan1,477.5,-34.46999999999997,-7.780511477778021
C200,Heavy Voice Users,Plan3,1133.3,1789,10,4.33,79,1,Plan1,399.17,734.1299999999999,64.77808170828553
C200,Heavy Voice Users,Plan3,1133.3,1789,10,4.33,79,2,Plan9,773.1700000000001,360.1299999999999,31.77711109150268
C200,Heavy Voice Users,Plan3,1133.3,1789,10,4.33,79,3,Plan8,795.34,337.9599999999999,29.82087708462013
C201,Low Usage,Plan3,1758.0099999999998,550,16,34.87,86,1,Plan7,560.11,1197.8999999999996,68.13954414366242
C201,Low Usage,Plan3,1758.0099999999998,550,16,34.87,86,2,Plan1,801.2299999999999,956.7799999999999,54.42403626828061
C201,Low Usage,Plan3,1758.0099999999998,550,16,34.87,86,3,Plan10,1172.5700000000002,585.4399999999996,33.30128952622566
C202,Balanced High Users,Plan6,863.81,920,308,4.43,223,1,Plan1,507.95,355.85999999999996,41.19655942857804
C202,Balanced High Users,Plan6,863.81,920,308,4.43,223,2,Plan9,581.51,282.29999999999995,32.680797860640645
C202,Balanced High Users,Plan6,863.81,920,308,4.43,223,3,Plan5,721.2,142.6099999999999,16.509417580254908
C203,Balanced High Users,Plan4,805.9200000000001,381,395,17.23,276,1,Plan10,602.51,203.41000000000008,25.23947786380783
C203,Balanced High Users,Plan4,805.9200000000001,381,395,17.23,276,2,Plan9,609.53,196.3900000000001,24.3684236648799
C203,Balanced High Users,Plan4,805.9200000000001,381,395,17.23,276,3,Plan2,628.39,177.5300000000001,22.02824101647807
C204,Low Usage,Plan9,2429.16,143,150,44.87,41,1,Plan7,524.83,1904.33,78.39458907605922
C204,Low Usage,Plan9,2429.16,143,150,44.87,41,2,Plan1,898.8299999999999,1530.33,62.99832040705429
C204,Low Usage,Plan9,2429.16,143,150,44.87,41,3,Plan10,1388.1999999999998,1040.96,42.852673352105256
C205,Low Usage,Plan3,2104.2700000000004,587,58,44.65,9,1,Plan7,534.91,1569.3600000000006,74.57978301263623
C205,Low Usage,Plan3,2104.2700000000004,587,58,44.65,9,2,Plan1,872.93,1231.3400000000006,58.516255043316704
C205,Low Usage,Plan3,2104.2700000000004,587,58,44.65,9,3,Plan4,1531.7099999999998,572.5600000000006,27.2094360514573
C206,Data-Heavy Users,Plan7,1111.1799999999998,1387,373,42.01,20,1,Plan1,899.7299999999999,211.44999999999993,19.029320182148705
C206,Data-Heavy Users,Plan7,1111.1799999999998,1387,373,42.01,20,2,Plan7,1111.1799999999998,0.0,0.0
C206,Data-Heavy Users,Plan7,1111.1799999999998,1387,373,42.01,20,3,Plan4,1756.9599999999998,-645.78,-58.116596771000204
C207,Low Usage,Plan6,3744.87,1511,18,44.56,68,1,Plan1,914.24,2830.63,75.58686950414835
C207,Low Usage,Plan6,3744.87,1511,18,44.56,68,2,Plan7,1154.2,2590.67,69.1791704384932
C207,Low Usage,Plan6,3744.87,1511,18,44.56,68,3,Plan4,1754.5600000000002,1990.3099999999997,53.14763930390106
C208,Balanced High Users,Plan2,699.5799999999999,652,421,9.18,144,1,Plan9,568.23,131.3499999999999,18.77555104491265
C208,Balanced High Users,Plan2,699.5799999999999,652,421,9.18,144,2,Plan1,598.6999999999999,100.88,14.420080619800451
C208,Balanced High Users,Plan2,699.5799999999999,652,421,9.18,144,3,Plan10,667.8399999999999,31.74000000000001,4.537007919037139
C209,Moderate Users,Plan8,2516.04,1547,281,25.77,162,1,Plan1,737.65,1778.3899999999999,70.68210362315384
C209,Moderate Users,Plan8,2516.04,1547,281,25.77,162,2,Plan9,1158.63,1357.4099999999999,53.950255162874996
C209,Moderate Users,Plan8,2516.04,1547,281,25.77,162,3,Plan4,1201.3,1314.74,52.254336179075054
C210,Moderate Users,Plan4,925.41,1341,205,12.99,217,1,Plan1,611.11,314.29999999999995,33.963324364335804
C210,Moderate Users,Plan4,925.41,1341,205,12.99,217,2,Plan9,658.4699999999999,266.94000000000005,28.84559276428827
C210,Moderate Users,Plan4,925.41,1341,205,12.99,217,3,Plan2,919.96,5.449999999999932,0.5889281507655992
C211,Low Usage,Plan8,2942.5,622,91,34.62,170,1,Plan7,658.39,2284.11,77.62480883602379
C211,Low Usage,Plan8,2942.5,622,91,34.62,170,2,Plan1,858.4599999999999,2084.04,70.82548853016142
C211,Low Usage,Plan8,2942.5,622,91,34.62,170,3,Plan4,1225.3899999999999,1717.1100000000001,58.355480033984705
C212,Moderate Users,Plan1,962.85,1240,388,37.57,172,1,Plan1,962.85,0.0,0.0
C212,Moderate Users,Plan1,962.85,1240,388,37.57,172,2,Plan7,1124.23,-161.38,-16.760658461858025
C212,Moderate Users,Plan1,962.85,1240,388,37.57,172,3,Plan4,1604.87,-642.0199999999999,-66.67912966713402
C213,Data-Heavy Users,Plan3,2019.11,1270,430,27.24,94,1,Plan1,804.3199999999999,1214.79,60.16462698911897
C213,Data-Heavy Users,Plan3,2019.11,1270,430,27.24,94,2,Plan7,1121.71,897.3999999999999,44.44532492038571
C213,Data-Heavy Users,Plan3,2019.11,1270,430,27.24,94,3,Plan9,1162.7299999999998,856.3800000000001,42.413736745397735
C214,Heavy Voice Users,Plan7,1370.5900000000001,1782,326,6.07,86,1,Plan1,444.31,926.2800000000002,67.58257392801642
C214,Heavy Voice Users,Plan7,1370.5900000000001,1782,326,6.07,86,2,Plan9,773.1700000000001,597.4200000000001,43.58852756841944
C214,Heavy Voice Users,Plan7,1370.5900000000001,1782,326,6.07,86,3,Plan8,993.9200000000001,376.6700000000001,27.482325130053482
C215,Moderate Users,Plan7,1652.62,1906,487,45.72,241,1,Plan1,1194.44,458.17999999999984,27.724461763744834
C215,Moderate Users,Plan7,1652.62,1906,487,45.72,241,2,Plan7,1652.62,0.0,0.0
C215,Moderate Users,Plan7,1652.62,1906,487,45.72,241,3,Plan4,2110.8799999999997,-458.25999999999976,-27.72930256199246
C216,Balanced High Users,Plan3,1201.14,143,148,19.36,73,1,Plan2,426.01,775.1300000000001,64.53286044923989
C216,Balanced High Users,Plan3,1201.14,143,148,19.36,73,2,Plan10,433.31,767.8300000000002,63.92510448407347
C216,Balanced High Users,Plan3,1201.14,143,148,19.36,73,3,Plan9,526.01,675.1300000000001,56.207436268877906
C217,Low Usage,Plan9,2736.1200000000003,1824,155,45.07,132,1,Plan1,966.9499999999999,1769.1700000000005,64.65981024224085
C217,Low Usage,Plan9,2736.1200000000003,1824,155,45.07,132,2,Plan7,1391.71,1344.4100000000003,49.135637325848286
C217,Low Usage,Plan9,2736.1200000000003,1824,155,45.07,132,3,Plan4,1897.47,838.6500000000003,30.651067935616865
C218,Balanced High Users,Plan2,780.84,951,150,17.64,231,1,Plan9,584.47,196.37,25.148557963219098
C218,Balanced High Users,Plan2,780.84,951,150,17.64,231,2,Plan1,681.6399999999999,99.20000000000016,12.704267199426278
C218,Balanced High Users,Plan2,780.84,951,150,17.64,231,3,Plan2,780.84,0.0,0.0
C219,Balanced High Users,Plan2,1150.28,1006,200,25.65,243,1,Plan1,794.4100000000001,355.8699999999999,30.93768473762909
C219,Balanced High Users,Plan2,1150.28,1006,200,25.65,243,2,Plan7,946.3000000000001,203.9799999999999,17.73307368640678
C219,Balanced High Users,Plan2,1150.28,1006,200,25.65,243,3,Plan9,1023.9599999999999,126.32000000000005,10.981674027193383
C220,Balanced High Users,Plan6,1502.67,582,473,13.47,219,1,Plan9,611.06,891.6100000000001,59.33505027717331
C220,Balanced High Users,Plan6,1502.67,582,473,13.47,219,2,Plan10,670.1899999999999,832.4800000000001,55.400054569532905
C220,Balanced High Users,Plan6,1502.67,582,473,13.47,219,3,Plan2,740.95,761.72,50.69110316969129
C221,Low Usage,Plan10,1544.4800000000002,74,257,48.13,103,1,Plan7,563.89,980.5900000000003,63.48997720915778
C221,Low Usage,Plan10,1544.4800000000002,74,257,48.13,103,2,Plan1,985.85,558.6300000000002,36.16945509168135
C221,Low Usage,Plan10,1544.4800000000002,74,257,48.13,103,3,Plan10,1544.4800000000002,0.0,0.0
C222,Moderate Users,Plan4,1001.8000000000001,1493,353,11.36,114,1,Plan1,553.76,448.0400000000001,44.72349770413256
C222,Moderate Users,Plan4,1001.8000000000001,1493,353,11.36,114,2,Plan9,676.5999999999999,325.20000000000016,32.46156917548414
C222,Moderate Users,Plan4,1001.8000000000001,1493,353,11.36,114,3,Plan2,947.9699999999999,53.830000000000155,5.373328009582766
C223,Heavy Voice Users,Plan6,1112.39,671,247,9.63,45,1,Plan1,443.59,668.8000000000002,60.12279865874379
C223,Heavy Voice Users,Plan6,1112.39,671,247,9.63,45,2,Plan9,515.65,596.7400000000001,53.64485477215726
C223,Heavy Voice Users,Plan6,1112.39,671,247,9.63,45,3,Plan2,608.42,503.97000000000014,45.30515376801302
C224,Low Usage,Plan9,1749.27,275,232,35.43,168,1,Plan7,604.84,1144.4299999999998,65.42329085847238
C224,Low Usage,Plan9,1749.27,275,232,35.43,168,2,Plan1,867.55,881.72,50.4050260966003
C224,Low Usage,Plan9,1749.27,275,232,35.43,168,3,Plan10,1103.7,645.5699999999999,36.90510898832084
C225,Heavy Voice Users,Plan2,1468.4299999999998,1686,62,27.39,136,1,Plan1,739.9899999999999,728.4399999999999,49.60672282642006
C225,Heavy Voice Users,Plan2,1468.4299999999998,1686,62,27.39,136,2,Plan4,1192.33,276.0999999999999,18.802394394012648
C225,Heavy Voice Users,Plan2,1468.4299999999998,1686,62,27.39,136,3,Plan7,1307.2900000000002,161.13999999999965,10.973624891891316
C226,Heavy Voice Users,Plan7,664.09,750,275,10.94,50,1,Plan1,464.22,199.87,30.09682422563207
C226,Heavy Voice Users,Plan7,664.09,750,275,10.94,50,2,Plan9,517.5,146.59000000000003,22.073815296119506
C226,Heavy Voice Users,Plan7,664.09,750,275,10.94,50,3,Plan2,639.5,24.590000000000032,3.702811365929321
C227,Balanced High Users,Plan4,873.78,1134,222,8.64,167,1,Plan1,518.56,355.22,40.653253679415876
C227,Balanced High Users,Plan4,873.78,1134,222,8.64,167,2,Plan9,563.38,310.4,35.52381606354002
C227,Balanced High Users,Plan4,873.78,1134,222,8.64,167,3,Plan5,765.22,108.55999999999995,12.424179999542213
C228,Data-Heavy Users,Plan5,1880.04,1101,494,35.58,3,1,Plan1,895.8599999999999,984.1800000000001,52.34888619391077
C228,Data-Heavy Users,Plan5,1880.04,1101,494,35.58,3,2,Plan7,1000.15,879.89,46.80166379438735
C228,Data-Heavy Users,Plan5,1880.04,1101,494,35.58,3,3,Plan10,1425.26,454.78,24.189910852960576
C229,Moderate Users,Plan5,1638.82,1850,339,16.55,273,1,Plan1,725.0699999999999,913.75,55.756580954589275
C229,Moderate Users,Plan5,1638.82,1850,339,16.55,273,2,Plan9,867.52,771.3,47.064351179507206
C229,Moderate Users,Plan5,1638.82,1850,339,16.55,273,3,Plan4,1114.32,524.5,32.00473511428955
C230,Moderate Users,Plan5,2422.9100000000003,1866,367,37.06,209,1,Plan1,966.9000000000001,1456.0100000000002,60.09344135770623
C230,Moderate Users,Plan5,2422.9100000000003,1866,367,37.06,209,2,Plan7,1528.0600000000002,894.8500000000001,36.93286172412512
C230,Moderate Users,Plan5,2422.9100000000003,1866,367,37.06,209,3,Plan4,1729.7600000000002,693.1500000000001,28.608161260632876
C231,Low Usage,Plan6,2785.6,101,52,33.03,184,1,Plan7,614.92,2170.68,77.92504307869041
C231,Low Usage,Plan6,2785.6,101,52,33.03,184,2,Plan1,847.87,1937.73,69.56239230327398
C231,Low Usage,Plan6,2785.6,101,52,33.03,184,3,Plan10,993.6500000000001,1791.9499999999998,64.32904939689833
C232,Moderate Users,Plan1,920.99,1327,447,27.91,226,1,Plan1,920.99,0.0,0.0
